Season,Match,Y/M/D,Pool,Phase,City,Country,Team,VS_Team,SET_Won,SET_Lost,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,Player No,Player Name,C,Position,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,SCORING_Efficiency %,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,ATTACK_Efficiency %,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,BLOCK_Efficiency %,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,SERVE_Efficiency %,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,RECEPTION_Efficiency %,DIG_Digs,DIG_Errors,DIG_Total,DIG_Efficiency %,SET_Point,SET_Errors,SET_Attempts,SET_Total,SET_Efficiency %
2025,12,2025/8/23,G,Preliminary,Phuket,Thailand,Kenya,Germany,0,3,22,8,20,-,-,25,25,25,-,-,2,19,Maywa ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,1,1,-100,0,0,0,0,-
2025,12,2025/8/23,G,Preliminary,Phuket,Thailand,Kenya,Germany,0,3,22,8,20,-,-,25,25,25,-,-,2,24,Tata ,-,O,1,1,0,0,-,-16.67,1,2,1,4,-25,0,0,0,0,-,0,0,2,2,0,0,0,0,0,-,2,0,2,100,0,0,1,1,0
2025,12,2025/8/23,G,Preliminary,Phuket,Thailand,Kenya,Germany,0,3,22,8,20,-,-,25,25,25,-,-,3,1,Emma ,-,S,0,0,0,0,-,0,0,0,1,1,0,0,0,1,1,0,0,0,3,3,0,0,0,0,0,-,0,1,7,-14.29,7,0,21,28,25
2025,12,2025/8/23,G,Preliminary,Phuket,Thailand,Kenya,Germany,0,3,22,8,20,-,-,25,25,25,-,-,3,2,Boke ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,12,2025/8/23,G,Preliminary,Phuket,Thailand,Kenya,Germany,0,3,22,8,20,-,-,25,25,25,-,-,3,4,Likhayo ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,12,2025/8/23,G,Preliminary,Phuket,Thailand,Kenya,Germany,0,3,22,8,20,-,-,25,25,25,-,-,3,7,Belinda ,-,MB,0,0,0,0,-,-25,0,1,4,5,-20,0,1,1,2,-50,0,1,4,5,-20,0,0,0,0,-,0,0,1,0,0,0,1,1,0
2025,12,2025/8/23,G,Preliminary,Phuket,Thailand,Kenya,Germany,0,3,22,8,20,-,-,25,25,25,-,-,3,9,Lorine ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,12,2025/8/23,G,Preliminary,Phuket,Thailand,Kenya,Germany,0,3,22,8,20,-,-,25,25,25,-,-,3,10,Jepkorir ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,0,-,0,0,0,0,-
2025,12,2025/8/23,G,Preliminary,Phuket,Thailand,Kenya,Germany,0,3,22,8,20,-,-,25,25,25,-,-,3,11,Adhiambo ,-,OH,8,8,0,0,-,5,8,5,5,18,16.67,0,0,0,0,-,0,2,0,2,-100,1,1,6,8,0,1,0,3,33.33,0,0,2,2,0
2025,12,2025/8/23,G,Preliminary,Phuket,Thailand,Kenya,Germany,0,3,22,8,20,-,-,25,25,25,-,-,3,13,Juliana ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,12,2025/8/23,G,Preliminary,Phuket,Thailand,Kenya,Germany,0,3,22,8,20,-,-,25,25,25,-,-,3,15,Sande,C,OH,3,2,0,1,-,10,2,1,0,3,33.33,0,0,2,2,0,1,1,3,5,0,0,1,8,9,-11.11,0,1,2,-50,0,0,2,2,0
2025,12,2025/8/23,G,Preliminary,Phuket,Thailand,Kenya,Germany,0,3,22,8,20,-,-,25,25,25,-,-,3,16,Ekaru ,-,MB,0,0,0,0,-,0,0,0,0,0,-,0,0,1,1,0,0,0,2,2,0,0,0,0,0,-,2,0,2,100,0,0,0,0,-
2025,12,2025/8/23,G,Preliminary,Phuket,Thailand,Kenya,Germany,0,3,22,8,20,-,-,25,25,25,-,-,3,17,Cele ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,5,5,0,4,4,8,0,0,1,2,3,-33.33
2025,12,2025/8/23,G,Preliminary,Phuket,Thailand,Kenya,Germany,0,3,22,8,20,-,-,25,25,25,-,-,3,19,Maywa ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,12,2025/8/23,G,Preliminary,Phuket,Thailand,Kenya,Germany,0,3,22,8,20,-,-,25,25,25,-,-,3,24,Tata ,-,O,3,3,0,0,-,0,3,1,6,10,20,0,0,0,0,-,0,2,2,4,-50,0,0,0,0,-,1,1,3,0,0,0,0,0,-
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,ALL,1,Örge ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,2,0,5,7,28.57,8,4,21,19.05,0,0,6,6,0
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,ALL,3,Özbay ,-,S,0,0,0,0,-,-18.18,0,0,1,1,0,0,2,1,3,-66.67,0,0,7,7,0,0,0,0,0,-,1,1,2,0,25,0,37,62,40.32
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,ALL,4,Vargas ,-,O,14,10,2,2,-,2.27,10,2,10,22,36.36,2,5,4,11,-27.27,2,6,3,11,-36.36,0,0,0,0,-,7,1,12,50,0,0,1,1,0
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,ALL,7,Baladın ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,4,4,0,0,0,0,-,0,0,0,0,-
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,ALL,8,Kisal ,-,MB,9,6,2,1,-,6.9,6,1,6,13,38.46,2,4,1,7,-28.57,1,2,6,9,-11.11,0,0,0,0,-,1,0,2,50,0,0,0,0,-
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,ALL,11,Cebecioğlu ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,ALL,12,E. Şahin ,-,S,1,1,0,0,-,0,1,0,0,1,100,0,0,1,1,0,0,1,0,1,-100,0,0,0,0,-,0,1,1,-100,5,0,7,12,41.67
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,ALL,14,Erdem,C,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,ALL,18,Güneş ,-,MB,6,6,0,0,-,7.41,6,0,2,8,75,0,2,5,7,-28.57,0,2,10,12,-16.67,0,0,0,0,-,3,0,4,75,0,0,1,1,0
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,ALL,19,Kalaç ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,ALL,20,Erkek ,-,OH,15,11,2,2,-,30.23,11,1,7,19,52.63,2,1,3,6,16.67,2,0,16,18,11.11,3,3,15,21,0,3,2,7,14.29,0,0,1,1,0
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,ALL,22,Aydın ,-,OH,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,ALL,23,Yatgın ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,ALL,99,Karakurt ,-,OH,12,10,1,1,-,15,10,2,8,20,40,1,2,2,5,-20,1,2,12,15,-6.67,4,2,12,18,11.11,7,1,11,54.55,0,0,3,3,0
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,1,1,Örge ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,2,2,0,5,2,9,33.33,0,0,3,3,0
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,1,3,Özbay ,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,2,2,0,0,0,0,0,-,0,0,0,-,8,0,14,22,36.36
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,1,4,Vargas ,-,O,4,2,1,1,-,-13.33,2,1,3,6,16.67,1,2,2,5,-20,1,3,0,4,-50,0,0,0,0,-,2,1,5,20,0,0,1,1,0
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,1,7,Baladın ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,1,8,Kisal ,-,MB,3,2,1,0,-,0,2,1,2,5,20,1,1,1,3,0,0,1,1,2,-50,0,0,0,0,-,0,0,1,0,0,0,0,0,-
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,1,11,Cebecioğlu ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,1,12,E. Şahin ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,1,14,Erdem,C,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,1,18,Güneş ,-,MB,1,1,0,0,-,12.5,1,0,1,2,50,0,0,2,2,0,0,0,4,4,0,0,0,0,0,-,2,0,2,100,0,0,0,0,-
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,1,19,Kalaç ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,1,20,Erkek ,-,OH,6,4,1,1,-,35.29,4,0,3,7,57.14,1,0,1,2,50,1,0,7,8,12.5,1,0,4,5,20,0,1,2,-50,0,0,1,1,0
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,1,22,Aydın ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,1,23,Yatgın ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,1,99,Karakurt ,-,OH,5,4,1,0,-,28.57,4,1,3,8,37.5,1,0,0,1,100,0,0,5,5,0,0,0,6,6,0,1,1,3,0,0,0,0,0,-
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,2,1,Örge ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,1,0,3,4,25,3,1,10,20,0,0,1,1,0
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,2,3,Özbay ,-,S,0,0,0,0,-,0,0,0,1,1,0,0,0,1,1,0,0,0,4,4,0,0,0,0,0,-,0,1,1,-100,15,0,16,31,48.39
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,2,4,Vargas ,-,O,6,5,0,1,-,11.76,5,1,4,10,40,0,1,2,3,-33.33,1,2,1,4,-25,0,0,0,0,-,4,0,5,80,0,0,0,0,-
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,2,7,Baladın ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,2,8,Kisal ,-,MB,4,3,0,1,-,18.18,3,0,2,5,60,0,1,0,1,-100,1,1,3,5,0,0,0,0,0,-,1,0,1,100,0,0,0,0,-
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,2,11,Cebecioğlu ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,2,12,E. Şahin ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,2,14,Erdem,C,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,2,18,Güneş ,-,MB,2,2,0,0,-,0,2,0,1,3,66.67,0,1,3,4,-25,0,1,2,3,-33.33,0,0,0,0,-,1,0,1,100,0,0,0,0,-
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,2,19,Kalaç ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,2,20,Erkek ,-,OH,2,2,0,0,-,8.33,2,1,3,6,16.67,0,0,2,2,0,0,0,4,4,0,0,2,6,8,-25,3,0,4,75,0,0,0,0,-
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,2,22,Aydın ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,2,23,Yatgın ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,2,99,Karakurt ,-,OH,4,4,0,0,-,13.33,4,1,3,8,37.5,0,1,2,3,-33.33,0,0,4,4,0,2,1,2,5,20,2,0,3,66.67,0,0,2,2,0
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,3,1,Örge ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,1,0,0,1,100,0,1,2,-50,0,0,2,2,0
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,3,3,Özbay ,-,S,0,0,0,0,-,-66.67,0,0,0,0,-,0,2,0,2,-100,0,0,1,1,0,0,0,0,0,-,1,0,1,100,2,0,7,9,22.22
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,3,4,Vargas ,-,O,4,3,1,0,-,8.33,3,0,3,6,50,1,2,0,3,-33.33,0,1,2,3,-33.33,0,0,0,0,-,1,0,2,50,0,0,0,0,-
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,3,7,Baladın ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,4,4,0,0,0,0,-,0,0,0,0,-
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,3,8,Kisal ,-,MB,2,1,1,0,-,0,1,0,2,3,33.33,1,2,0,3,-33.33,0,0,2,2,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,3,11,Cebecioğlu ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,3,12,E. Şahin ,-,S,1,1,0,0,-,0,1,0,0,1,100,0,0,1,1,0,0,1,0,1,-100,0,0,0,0,-,0,1,1,-100,5,0,7,12,41.67
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,3,14,Erdem,C,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,3,18,Güneş ,-,MB,3,3,0,0,-,11.11,3,0,0,3,100,0,1,0,1,-100,0,1,4,5,-20,0,0,0,0,-,0,0,1,0,0,0,1,1,0
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,3,19,Kalaç ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,3,20,Erkek ,-,OH,7,5,1,1,-,42.86,5,0,1,6,83.33,1,1,0,2,0,1,0,5,6,16.67,2,1,5,8,12.5,0,1,1,-100,0,0,0,0,-
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,3,22,Aydın ,-,OH,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,3,23,Yatgın ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Spain,3,0,25,25,25,-,-,18,20,23,-,-,3,99,Karakurt ,-,OH,3,2,0,1,-,0,2,0,2,4,50,0,1,0,1,-100,1,2,3,6,-16.67,2,1,4,7,14.29,4,0,5,80,0,0,1,1,0
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Spain,Türkiye,0,3,18,20,23,-,-,25,25,25,-,-,ALL,1,Priante ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Spain,Türkiye,0,3,18,20,23,-,-,25,25,25,-,-,ALL,2,Mavrommatis ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Spain,Türkiye,0,3,18,20,23,-,-,25,25,25,-,-,ALL,4,Hernández ,-,MB,6,5,1,0,-,-3.45,5,1,3,9,44.44,1,6,1,8,-62.5,0,0,12,12,0,0,0,0,0,-,1,0,3,33.33,0,0,1,1,0
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Spain,Türkiye,0,3,18,20,23,-,-,25,25,25,-,-,ALL,8,Pizà ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Spain,Türkiye,0,3,18,20,23,-,-,25,25,25,-,-,ALL,9,Aranda Munoz ,-,S,1,1,0,0,-,-16.67,1,0,2,3,33.33,0,3,2,5,-60,0,0,4,4,0,0,0,0,0,-,5,5,12,0,37,2,19,58,60.34
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Spain,Türkiye,0,3,18,20,23,-,-,25,25,25,-,-,ALL,11,De Paula ,-,O,4,2,0,2,-,-11.54,2,3,9,14,-7.14,0,2,0,2,-100,2,2,6,10,0,0,0,0,0,-,5,0,6,83.33,0,0,1,1,0
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Spain,Türkiye,0,3,18,20,23,-,-,25,25,25,-,-,ALL,12,Varela ,-,MB,10,7,1,2,-,10.53,7,2,8,17,29.41,1,2,5,8,-12.5,2,2,9,13,0,0,0,0,0,-,1,1,3,0,0,0,2,2,0
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Spain,Türkiye,0,3,18,20,23,-,-,25,25,25,-,-,ALL,13,Llabrés ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,1,0,4,5,20,4,2,12,16.67,0,0,13,13,0
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Spain,Türkiye,0,3,18,20,23,-,-,25,25,25,-,-,ALL,16,Schlegel ,-,OH,1,1,0,0,-,16.67,1,0,3,4,25,0,0,0,0,-,0,0,2,2,0,0,0,3,3,0,1,1,3,0,0,0,0,0,-
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Spain,Türkiye,0,3,18,20,23,-,-,25,25,25,-,-,ALL,17,Escamilla ,-,OH,13,13,0,0,-,11.43,13,3,7,23,43.48,0,1,2,3,-33.33,0,5,4,9,-55.56,5,4,19,28,3.57,4,1,8,37.5,0,0,2,2,0
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Spain,Türkiye,0,3,18,20,23,-,-,25,25,25,-,-,ALL,18,Jiménez ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Spain,Türkiye,0,3,18,20,23,-,-,25,25,25,-,-,ALL,22,Lázaro ,-,S,1,0,0,1,-,0,0,0,0,0,-,0,0,1,1,0,1,1,1,3,0,0,0,0,0,-,1,1,4,0,4,0,12,16,25
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Spain,Türkiye,0,3,18,20,23,-,-,25,25,25,-,-,ALL,24,Fernández ,-,O,4,4,0,0,-,9.09,4,0,2,6,66.67,0,2,0,2,-100,0,1,2,3,-33.33,0,0,0,0,-,4,1,5,60,0,0,0,0,-
2025,13,2025/8/23,E,Preliminary,Nakhon Ratchasima,Thailand,Spain,Türkiye,0,3,18,20,23,-,-,25,25,25,-,-,ALL,33,Segura,C,OH,5,4,1,0,-,3.85,4,2,12,18,11.11,1,1,0,2,0,0,1,5,6,-16.67,8,2,15,25,24,4,0,6,66.67,0,0,3,3,0
