Season,Match,Y/M/D,Pool,Week,City,Country,Team,VS_Team,SET_Won,SET_Lost,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,Service points won,Service,Receiver points won,Receiver,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,DIG_Digs,DIG_Errors,DIG_Total,SET_Point,SET_Errors,SET_Attempts,SET_Total
2025,40,2025/8/26,B,Preliminary,Phuket,Thailand,Slovakia,Cuba,1,3,25,21,25,24,-,27,25,22,26,-,4,7,24,17,26,19,15,1,3,,15,7,20,42,1,3,8,12,3,0,22,25,3,0,21,24,19,6,30,7,0,36,43
2025,41,2025/8/27,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Canada,3,0,25,27,25,-,-,21,25,13,-,-,ALL,34,76,43,60,61,49,10,2,,49,13,36,98,10,15,20,45,2,5,69,76,16,3,34,53,31,13,68,33,0,63,96
2025,41,2025/8/27,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Canada,3,0,25,27,25,-,-,21,25,13,-,-,1,9,25,16,21,20,16,3,1,,16,4,11,31,3,4,5,12,1,4,20,25,7,1,10,18,10,5,22,13,0,18,31
2025,41,2025/8/27,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Canada,3,0,25,27,25,-,-,21,25,13,-,-,2,12,26,15,26,19,15,4,0,,15,7,16,38,4,6,7,17,0,0,26,26,4,2,18,24,13,5,24,13,0,26,39
2025,41,2025/8/27,E,Preliminary,Nakhon Ratchasima,Thailand,Türkiye,Canada,3,0,25,27,25,-,-,21,25,13,-,-,3,13,25,12,13,22,18,3,1,,18,2,9,29,3,5,8,16,1,1,23,25,5,0,6,11,8,3,22,7,0,19,26
2025,41,2025/8/27,E,Preliminary,Nakhon Ratchasima,Thailand,Canada,Türkiye,0,3,21,25,13,-,-,25,27,25,-,-,ALL,17,60,42,76,43,35,5,3,,35,17,50,102,5,21,17,43,3,7,50,60,14,2,55,71,19,16,58,17,0,86,103
2025,41,2025/8/27,E,Preliminary,Nakhon Ratchasima,Thailand,Canada,Türkiye,0,3,21,25,13,-,-,25,27,25,-,-,1,5,21,16,25,15,12,2,1,,12,5,15,32,2,4,4,10,1,3,17,21,2,1,18,21,3,6,19,6,0,26,32
2025,41,2025/8/27,E,Preliminary,Nakhon Ratchasima,Thailand,Canada,Türkiye,0,3,21,25,13,-,-,25,27,25,-,-,2,11,26,14,26,18,14,2,2,,14,8,17,39,2,7,6,15,2,2,22,26,5,0,21,26,9,6,24,7,0,31,38
2025,41,2025/8/27,E,Preliminary,Nakhon Ratchasima,Thailand,Canada,Türkiye,0,3,21,25,13,-,-,25,27,25,-,-,3,1,13,12,25,10,9,1,0,,9,4,18,31,1,10,7,18,0,2,11,13,7,1,16,24,7,4,15,4,0,29,33
2025,42,2025/8/27,F,Preliminary,Chiang Mai,Thailand,Colombia,Mexico,2,3,22,25,23,25,12,25,22,25,18,15,ALL,43,107,64,105,78,64,7,7,,64,27,67,158,7,25,32,64,7,6,95,108,21,2,71,94,43,23,105,24,1,134,159
2025,42,2025/8/27,F,Preliminary,Chiang Mai,Thailand,Colombia,Mexico,2,3,22,25,23,25,12,25,22,25,18,15,1,9,22,13,25,15,12,2,1,,12,7,16,35,2,5,7,14,1,1,21,23,3,1,18,22,7,3,18,4,0,30,34
2025,42,2025/8/27,F,Preliminary,Chiang Mai,Thailand,Colombia,Mexico,2,3,22,25,23,25,12,25,22,25,18,15,2,8,25,17,22,19,15,3,1,,15,3,16,34,3,10,3,16,1,1,22,24,3,0,16,19,11,6,23,8,0,25,33
2025,42,2025/8/27,F,Preliminary,Chiang Mai,Thailand,Colombia,Mexico,2,3,22,25,23,25,12,25,22,25,18,15,3,10,23,13,25,18,16,1,1,,16,8,9,33,1,7,6,14,1,2,21,24,10,1,12,23,7,5,22,7,0,26,33
2025,42,2025/8/27,F,Preliminary,Chiang Mai,Thailand,Colombia,Mexico,2,3,22,25,23,25,12,25,22,25,18,15,4,12,25,13,18,18,14,1,3,,14,6,11,31,1,2,8,11,3,1,20,24,3,0,14,17,12,3,21,2,0,30,32
2025,42,2025/8/27,F,Preliminary,Chiang Mai,Thailand,Colombia,Mexico,2,3,22,25,23,25,12,25,22,25,18,15,5,4,12,8,15,8,7,0,1,,7,3,15,25,0,1,8,9,1,1,11,13,2,0,11,13,6,6,21,3,1,23,27
2025,42,2025/8/27,F,Preliminary,Chiang Mai,Thailand,Mexico,Colombia,3,2,25,22,25,18,15,22,25,23,25,12,ALL,41,105,64,107,86,67,17,2,,67,23,79,169,17,23,19,59,2,10,92,104,23,7,72,102,41,12,90,34,0,128,162
2025,42,2025/8/27,F,Preliminary,Chiang Mai,Thailand,Mexico,Colombia,3,2,25,22,25,18,15,22,25,23,25,12,1,12,25,13,22,22,16,5,1,,16,5,15,36,5,7,5,17,1,2,21,24,8,1,13,22,8,2,18,7,0,28,35
2025,42,2025/8/27,F,Preliminary,Chiang Mai,Thailand,Mexico,Colombia,3,2,25,22,25,18,15,22,25,23,25,12,2,5,22,17,25,20,17,3,0,,17,5,17,39,3,4,5,12,0,4,19,23,5,1,17,23,11,3,23,5,0,32,37
2025,42,2025/8/27,F,Preliminary,Chiang Mai,Thailand,Mexico,Colombia,3,2,25,22,25,18,15,22,25,23,25,12,3,12,25,13,23,20,13,6,1,,13,5,18,36,6,5,2,13,1,1,22,24,5,1,16,22,4,1,14,9,0,23,32
2025,42,2025/8/27,F,Preliminary,Chiang Mai,Thailand,Mexico,Colombia,3,2,25,22,25,18,15,22,25,23,25,12,4,5,18,13,25,14,11,3,0,,11,6,17,34,3,5,2,10,0,2,17,19,3,3,17,23,8,5,20,4,0,30,34
2025,42,2025/8/27,F,Preliminary,Chiang Mai,Thailand,Mexico,Colombia,3,2,25,22,25,18,15,22,25,23,25,12,5,7,15,8,12,10,10,0,0,,10,2,12,24,0,2,5,7,0,1,13,14,2,1,9,12,10,1,15,9,0,15,24
2025,43,2025/8/27,H,Preliminary,Bangkok,Thailand,Japan,Serbia,3,1,25,30,23,25,-,23,28,25,18,-,ALL,34,102,69,95,69,60,6,3,,60,22,83,165,6,16,25,47,3,19,80,102,21,4,53,78,68,16,114,36,1,125,162
2025,43,2025/8/27,H,Preliminary,Bangkok,Thailand,Japan,Serbia,3,1,25,30,23,25,-,23,28,25,18,-,1,10,24,15,24,14,13,1,0,,13,6,19,38,1,4,5,10,0,5,19,24,8,0,12,20,11,4,25,11,0,25,36
2025,43,2025/8/27,H,Preliminary,Bangkok,Thailand,Japan,Serbia,3,1,25,30,23,25,-,23,28,25,18,-,2,10,30,20,28,19,16,2,1,,16,5,22,43,2,5,6,13,1,7,22,30,4,3,16,23,16,4,28,6,0,37,43
2025,43,2025/8/27,H,Preliminary,Bangkok,Thailand,Japan,Serbia,3,1,25,30,23,25,-,23,28,25,18,-,3,5,23,18,25,18,17,1,0,,17,7,26,50,1,4,7,12,0,2,21,23,4,0,18,22,21,4,35,8,1,41,50
2025,43,2025/8/27,H,Preliminary,Bangkok,Thailand,Japan,Serbia,3,1,25,30,23,25,-,23,28,25,18,-,4,9,25,16,18,18,14,2,2,,14,4,16,34,2,3,7,12,2,5,18,25,5,1,7,13,20,4,26,11,0,22,33
2025,43,2025/8/27,H,Preliminary,Bangkok,Thailand,Serbia,Japan,1,3,23,28,25,18,-,25,30,23,25,-,ALL,26,95,68,102,62,48,10,4,,48,16,67,131,10,31,35,76,4,17,74,95,17,3,62,82,51,16,93,24,4,105,133
2025,43,2025/8/27,H,Preliminary,Bangkok,Thailand,Serbia,Japan,1,3,23,28,25,18,-,25,30,23,25,-,1,9,24,14,24,12,12,0,0,,12,6,14,32,0,5,9,14,0,4,20,24,5,0,14,19,13,5,23,7,1,23,31
2025,43,2025/8/27,H,Preliminary,Bangkok,Thailand,Serbia,Japan,1,3,23,28,25,18,-,25,30,23,25,-,2,8,28,20,30,20,13,4,3,,13,6,16,35,4,9,8,21,3,5,20,28,5,1,17,23,12,4,23,8,1,26,35
2025,43,2025/8/27,H,Preliminary,Bangkok,Thailand,Serbia,Japan,1,3,23,28,25,18,-,25,30,23,25,-,3,7,25,18,23,20,15,5,0,,15,2,23,40,5,9,12,26,0,3,22,25,4,0,17,21,18,3,27,5,0,36,41
2025,43,2025/8/27,H,Preliminary,Bangkok,Thailand,Serbia,Japan,1,3,23,28,25,18,-,25,30,23,25,-,4,2,18,16,25,10,8,1,1,,8,2,14,24,1,8,6,15,1,5,12,18,3,2,14,19,8,4,20,4,2,20,26
2025,44,2025/8/27,G,Preliminary,Phuket,Thailand,Kenya,Vietnam,3,0,25,25,25,-,-,23,22,18,-,-,ALL,32,74,43,64,61,35,21,5,,35,12,57,104,21,15,24,60,5,12,57,74,10,2,46,58,44,11,68,21,1,75,97
2025,44,2025/8/27,G,Preliminary,Phuket,Thailand,Kenya,Vietnam,3,0,25,25,25,-,-,23,22,18,-,-,1,10,25,15,23,21,14,6,1,,14,5,23,42,6,6,9,21,1,5,19,25,4,0,17,21,16,2,24,11,1,27,39
2025,44,2025/8/27,G,Preliminary,Phuket,Thailand,Kenya,Vietnam,3,0,25,25,25,-,-,23,22,18,-,-,2,10,24,15,23,22,12,8,2,,12,6,15,33,8,6,10,24,2,2,20,24,5,0,17,22,13,5,21,9,0,23,32
2025,44,2025/8/27,G,Preliminary,Phuket,Thailand,Kenya,Vietnam,3,0,25,25,25,-,-,23,22,18,-,-,3,12,25,13,18,18,9,7,2,,9,1,19,29,7,3,5,15,2,5,18,25,1,2,12,15,15,4,23,1,0,25,26
2025,44,2025/8/27,G,Preliminary,Phuket,Thailand,Vietnam,Kenya,0,3,23,22,18,-,-,25,25,25,-,-,ALL,21,64,42,74,38,33,3,2,,33,28,57,118,3,11,10,24,2,6,56,64,16,5,41,62,53,9,76,14,0,100,114
2025,44,2025/8/27,G,Preliminary,Phuket,Thailand,Vietnam,Kenya,0,3,23,22,18,-,-,25,25,25,-,-,1,8,23,15,25,10,9,1,0,,9,8,24,41,1,5,3,9,0,2,21,23,6,1,13,20,19,4,31,7,0,32,39
2025,44,2025/8/27,G,Preliminary,Phuket,Thailand,Vietnam,Kenya,0,3,23,22,18,-,-,25,25,25,-,-,2,8,23,14,24,16,14,2,0,,14,10,17,41,2,2,4,8,0,1,22,23,5,2,15,22,17,3,22,6,0,34,40
2025,44,2025/8/27,G,Preliminary,Phuket,Thailand,Vietnam,Kenya,0,3,23,22,18,-,-,25,25,25,-,-,3,5,18,13,25,12,10,0,2,,10,10,16,36,0,4,3,7,2,3,13,18,5,2,13,20,17,2,23,1,0,34,35
2025,45,2025/8/27,E,Preliminary,Nakhon Ratchasima,Thailand,Bulgaria,Spain,1,3,22,14,25,18,-,25,25,22,25,-,ALL,25,80,54,96,59,46,11,2,,46,19,74,139,11,17,28,56,2,12,66,80,14,11,60,85,48,11,79,35,5,102,142
2025,45,2025/8/27,E,Preliminary,Nakhon Ratchasima,Thailand,Bulgaria,Spain,1,3,22,14,25,18,-,25,25,22,25,-,1,6,22,16,25,18,16,2,0,,16,3,11,30,2,5,10,17,0,5,17,22,4,3,16,23,9,1,13,11,2,19,32
2025,45,2025/8/27,E,Preliminary,Nakhon Ratchasima,Thailand,Bulgaria,Spain,1,3,22,14,25,18,-,25,25,22,25,-,2,4,15,10,24,10,8,2,0,,8,7,18,33,2,4,5,11,0,2,13,15,3,5,13,21,14,3,24,11,2,24,37
2025,45,2025/8/27,E,Preliminary,Nakhon Ratchasima,Thailand,Bulgaria,Spain,1,3,22,14,25,18,-,25,25,22,25,-,3,9,24,16,23,20,14,5,1,,14,6,29,49,5,2,7,14,1,4,19,24,5,1,15,21,18,1,25,12,0,33,45
2025,45,2025/8/27,E,Preliminary,Nakhon Ratchasima,Thailand,Bulgaria,Spain,1,3,22,14,25,18,-,25,25,22,25,-,4,6,19,12,24,11,8,2,1,,8,3,16,27,2,6,6,14,1,1,17,19,2,2,16,20,7,6,17,1,1,26,28
2025,45,2025/8/27,E,Preliminary,Nakhon Ratchasima,Thailand,Spain,Bulgaria,3,1,25,25,22,25,-,22,14,25,18,-,ALL,42,96,55,80,74,50,13,11,,50,19,58,127,13,17,30,60,11,8,77,96,24,2,39,65,48,16,93,34,2,95,131
2025,45,2025/8/27,E,Preliminary,Nakhon Ratchasima,Thailand,Spain,Bulgaria,3,1,25,25,22,25,-,22,14,25,18,-,1,9,25,16,22,17,12,2,3,,12,4,14,30,2,6,4,12,3,1,21,25,8,0,9,17,7,7,21,10,0,17,27
2025,45,2025/8/27,E,Preliminary,Nakhon Ratchasima,Thailand,Spain,Bulgaria,3,1,25,25,22,25,-,22,14,25,18,-,2,14,24,11,15,18,9,4,5,,9,2,14,25,4,3,11,18,5,2,17,24,7,0,4,11,10,2,19,14,1,13,28
2025,45,2025/8/27,E,Preliminary,Nakhon Ratchasima,Thailand,Spain,Bulgaria,3,1,25,25,22,25,-,22,14,25,18,-,3,7,23,15,24,17,11,5,1,,11,8,20,39,5,3,10,18,1,2,20,23,4,1,15,20,19,5,34,9,0,34,43
2025,45,2025/8/27,E,Preliminary,Nakhon Ratchasima,Thailand,Spain,Bulgaria,3,1,25,25,22,25,-,22,14,25,18,-,4,12,24,13,19,22,18,2,2,,18,5,10,33,2,5,5,12,2,3,19,24,5,1,11,17,12,2,19,1,1,31,33
2025,46,2025/8/27,F,Preliminary,Chiang Mai,Thailand,China,Dominican Republic,3,0,25,25,25,-,-,15,21,17,-,-,ALL,37,73,38,55,58,44,13,1,,44,9,65,118,13,12,26,51,1,7,65,73,16,3,34,53,44,11,83,25,0,90,115
2025,46,2025/8/27,F,Preliminary,Chiang Mai,Thailand,China,Dominican Republic,3,0,25,25,25,-,-,15,21,17,-,-,1,12,24,13,16,19,15,3,1,,15,2,18,35,3,4,6,13,1,2,21,24,3,0,12,15,10,3,23,7,0,27,34
2025,46,2025/8/27,F,Preliminary,Chiang Mai,Thailand,China,Dominican Republic,3,0,25,25,25,-,-,15,21,17,-,-,2,13,25,12,21,20,14,6,0,,14,3,28,45,6,5,8,19,0,2,23,25,6,2,12,20,18,6,35,14,0,30,44
2025,46,2025/8/27,F,Preliminary,Chiang Mai,Thailand,China,Dominican Republic,3,0,25,25,25,-,-,15,21,17,-,-,3,12,24,13,18,19,15,4,0,,15,4,19,38,4,3,12,19,0,3,21,24,7,1,10,18,16,2,25,4,0,33,37
2025,46,2025/8/27,F,Preliminary,Chiang Mai,Thailand,Dominican Republic,China,0,3,15,21,17,-,-,25,25,25,-,-,ALL,17,55,36,73,43,34,6,3,,34,25,59,118,6,12,29,47,3,2,50,55,22,1,43,66,25,19,91,13,3,104,120
2025,46,2025/8/27,F,Preliminary,Chiang Mai,Thailand,Dominican Republic,China,0,3,15,21,17,-,-,25,25,25,-,-,1,3,16,12,24,12,11,1,0,,11,6,17,34,1,6,7,14,0,1,15,16,6,1,15,22,7,6,24,4,2,29,35
2025,46,2025/8/27,F,Preliminary,Chiang Mai,Thailand,Dominican Republic,China,0,3,15,21,17,-,-,25,25,25,-,-,2,9,21,12,25,19,14,3,2,,14,9,21,44,3,3,12,18,2,1,18,21,9,0,14,23,10,4,34,5,1,38,44
2025,46,2025/8/27,F,Preliminary,Chiang Mai,Thailand,Dominican Republic,China,0,3,15,21,17,-,-,25,25,25,-,-,3,5,18,12,24,12,9,2,1,,9,10,21,40,2,3,10,15,1,0,17,18,7,0,14,21,8,9,33,4,0,37,41
2025,47,2025/8/27,H,Preliminary,Bangkok,Thailand,Ukraine,Cameroon,3,0,25,25,25,-,-,17,21,20,-,-,ALL,40,73,35,60,57,43,6,8,,43,25,35,103,6,4,13,23,8,6,60,74,12,2,38,52,45,11,69,37,0,63,100
2025,47,2025/8/27,H,Preliminary,Bangkok,Thailand,Ukraine,Cameroon,3,0,25,25,25,-,-,17,21,20,-,-,1,14,24,11,18,19,13,3,3,,13,7,8,28,3,3,3,9,3,2,20,25,2,0,12,14,11,2,17,9,0,18,27
2025,47,2025/8/27,H,Preliminary,Bangkok,Thailand,Ukraine,Cameroon,3,0,25,25,25,-,-,17,21,20,-,-,2,14,25,11,21,19,14,2,3,,14,10,12,36,2,0,4,6,3,2,19,24,6,1,13,20,13,4,20,15,0,20,35
2025,47,2025/8/27,H,Preliminary,Bangkok,Thailand,Ukraine,Cameroon,3,0,25,25,25,-,-,17,21,20,-,-,3,12,24,13,21,19,16,1,2,,16,8,15,39,1,1,6,8,2,2,21,25,4,1,13,18,21,5,32,13,0,25,38
2025,47,2025/8/27,H,Preliminary,Bangkok,Thailand,Cameroon,Ukraine,0,3,17,21,20,-,-,25,25,25,-,-,ALL,25,60,33,73,43,25,16,2,,25,15,41,81,16,18,14,48,2,7,50,59,5,8,55,68,27,12,53,13,0,73,86
2025,47,2025/8/27,H,Preliminary,Bangkok,Thailand,Cameroon,Ukraine,0,3,17,21,20,-,-,25,25,25,-,-,1,7,18,10,24,13,8,5,0,,8,6,10,24,5,4,2,11,0,3,14,17,3,3,17,23,6,4,15,5,0,21,26
2025,47,2025/8/27,H,Preliminary,Bangkok,Thailand,Cameroon,Ukraine,0,3,17,21,20,-,-,25,25,25,-,-,2,10,21,11,25,15,8,6,1,,8,4,11,23,6,7,5,18,1,2,19,22,2,3,17,22,7,5,16,4,0,20,24
2025,47,2025/8/27,H,Preliminary,Bangkok,Thailand,Cameroon,Ukraine,0,3,17,21,20,-,-,25,25,25,-,-,3,8,21,12,24,15,9,5,1,,9,5,20,34,5,7,7,19,1,2,17,20,0,2,21,23,14,3,22,4,0,32,36
2025,48,2025/8/27,G,Preliminary,Phuket,Thailand,Poland,Germany,3,2,21,25,19,28,19,25,15,25,26,17,ALL,45,112,67,108,79,61,11,7,,61,23,76,160,11,25,32,68,7,9,95,111,21,3,70,94,49,23,105,13,1,138,152
2025,48,2025/8/27,G,Preliminary,Phuket,Thailand,Poland,Germany,3,2,21,25,19,28,19,25,15,25,26,17,1,9,22,12,24,12,9,2,1,,9,5,11,25,2,5,3,10,1,4,16,21,3,2,17,22,5,4,15,3,0,24,27
2025,48,2025/8/27,G,Preliminary,Phuket,Thailand,Poland,Germany,3,2,21,25,19,28,19,25,15,25,26,17,2,11,24,14,16,21,16,1,4,,16,1,10,27,1,5,6,12,4,2,19,25,1,0,11,12,11,3,18,3,0,21,24
2025,48,2025/8/27,G,Preliminary,Phuket,Thailand,Poland,Germany,3,2,21,25,19,28,19,25,15,25,26,17,3,7,20,12,24,14,12,2,0,,12,8,23,43,2,3,12,17,0,1,18,19,5,1,17,23,14,6,33,3,0,39,42
2025,48,2025/8/27,G,Preliminary,Phuket,Thailand,Poland,Germany,3,2,21,25,19,28,19,25,15,25,26,17,4,9,27,19,27,19,14,5,0,,14,2,21,37,5,9,5,19,0,1,27,28,8,0,14,22,12,6,23,3,1,30,34
2025,48,2025/8/27,G,Preliminary,Phuket,Thailand,Poland,Germany,3,2,21,25,19,28,19,25,15,25,26,17,5,9,19,10,17,13,10,1,2,,10,7,11,28,1,3,6,10,2,1,15,18,4,0,11,15,7,4,16,1,0,24,25
2025,48,2025/8/27,G,Preliminary,Phuket,Thailand,Germany,Poland,2,3,25,15,25,26,17,21,25,19,28,19,ALL,41,108,67,112,86,71,12,3,,71,26,75,172,12,24,29,65,3,15,91,109,28,7,67,102,68,18,109,23,1,141,165
2025,48,2025/8/27,G,Preliminary,Phuket,Thailand,Germany,Poland,2,3,25,15,25,26,17,21,25,19,28,19,1,12,24,13,22,19,14,3,2,,14,6,10,30,3,5,6,14,2,3,20,25,7,1,9,17,12,3,18,3,1,25,29
2025,48,2025/8/27,G,Preliminary,Phuket,Thailand,Germany,Poland,2,3,25,15,25,26,17,21,25,19,28,19,2,2,16,13,24,13,12,1,0,,12,2,15,29,1,6,3,10,0,3,12,15,5,4,14,23,9,3,15,3,0,25,28
2025,48,2025/8/27,G,Preliminary,Phuket,Thailand,Germany,Poland,2,3,25,15,25,26,17,21,25,19,28,19,3,12,24,13,20,20,15,4,1,,15,5,22,42,4,4,8,16,1,2,22,25,7,0,11,18,22,4,34,11,0,30,41
2025,48,2025/8/27,G,Preliminary,Phuket,Thailand,Germany,Poland,2,3,25,15,25,26,17,21,25,19,28,19,4,8,27,18,27,24,22,2,0,,22,9,14,45,2,6,7,15,0,4,22,26,7,0,20,27,16,4,24,4,0,37,41
2025,48,2025/8/27,G,Preliminary,Phuket,Thailand,Germany,Poland,2,3,25,15,25,26,17,21,25,19,28,19,5,7,17,10,19,10,8,2,0,,8,4,14,26,2,3,5,10,0,3,15,18,2,2,13,17,9,4,18,2,0,24,26
2025,49,2025/8/29,Round_of_16,Final_Round,Bangkok,Thailand,Netherlands,Serbia,3,2,27,26,22,20,15,25,24,25,25,11,ALL,34,110,76,110,78,63,12,3,,63,23,72,158,12,25,35,72,3,4,102,109,17,7,70,94,66,18,108,45,3,114,162
2025,49,2025/8/29,Round_of_16,Final_Round,Bangkok,Thailand,Netherlands,Serbia,3,2,27,26,22,20,15,25,24,25,25,11,1,9,27,18,25,19,16,3,0,,16,5,15,36,3,3,6,12,0,2,24,26,3,1,18,22,18,3,28,8,1,31,40
2025,49,2025/8/29,Round_of_16,Final_Round,Bangkok,Thailand,Netherlands,Serbia,3,2,27,26,22,20,15,25,24,25,25,11,2,8,25,18,25,21,16,3,2,,16,5,18,39,3,8,10,21,2,1,23,26,7,1,12,20,19,5,26,14,1,23,38
2025,49,2025/8/29,Round_of_16,Final_Round,Bangkok,Thailand,Netherlands,Serbia,3,2,27,26,22,20,15,25,24,25,25,11,3,6,23,16,24,13,10,3,0,,10,6,17,33,3,6,6,15,0,1,21,22,3,0,18,21,10,4,22,12,1,21,34
2025,49,2025/8/29,Round_of_16,Final_Round,Bangkok,Thailand,Netherlands,Serbia,3,2,27,26,22,20,15,25,24,25,25,11,4,4,20,16,25,14,13,1,0,,13,4,15,32,1,7,9,17,0,0,21,21,2,4,14,20,11,3,19,6,0,26,32
2025,49,2025/8/29,Round_of_16,Final_Round,Bangkok,Thailand,Netherlands,Serbia,3,2,27,26,22,20,15,25,24,25,25,11,5,7,15,8,11,11,8,2,1,,8,3,7,18,2,1,4,7,1,0,13,14,2,1,8,11,8,3,13,5,0,13,18
2025,49,2025/8/29,Round_of_16,Final_Round,Bangkok,Thailand,Serbia,Netherlands,2,3,25,24,25,25,11,27,26,22,20,15,ALL,34,110,76,110,92,72,13,7,,72,26,74,172,13,27,32,72,7,17,87,111,26,3,75,104,62,11,94,29,0,142,171
2025,49,2025/8/29,Round_of_16,Final_Round,Bangkok,Thailand,Serbia,Netherlands,2,3,25,24,25,25,11,27,26,22,20,15,1,7,25,18,27,19,16,2,1,,16,6,21,43,2,8,5,15,1,4,21,26,5,0,18,23,17,3,25,8,0,34,42
2025,49,2025/8/29,Round_of_16,Final_Round,Bangkok,Thailand,Serbia,Netherlands,2,3,25,24,25,25,11,27,26,22,20,15,2,7,25,17,25,19,16,2,1,,16,4,18,38,2,6,5,13,1,4,19,24,4,2,19,25,15,3,24,6,0,32,38
2025,49,2025/8/29,Round_of_16,Final_Round,Bangkok,Thailand,Serbia,Netherlands,2,3,25,24,25,25,11,27,26,22,20,15,3,8,24,17,23,21,17,4,0,,17,8,12,37,4,3,10,17,0,4,21,25,9,0,12,21,15,2,20,4,0,33,37
2025,49,2025/8/29,Round_of_16,Final_Round,Bangkok,Thailand,Serbia,Netherlands,2,3,25,24,25,25,11,27,26,22,20,15,4,9,25,16,20,23,16,3,4,,16,3,16,35,3,5,8,16,4,4,16,24,5,0,16,21,10,2,16,5,0,30,35
2025,49,2025/8/29,Round_of_16,Final_Round,Bangkok,Thailand,Serbia,Netherlands,2,3,25,24,25,25,11,27,26,22,20,15,5,3,11,8,15,10,7,2,1,,7,5,7,19,2,5,4,11,1,1,10,12,3,1,10,14,5,1,9,6,0,13,19
2025,50,2025/8/29,Round_of_16,Final_Round,Bangkok,Thailand,Japan,Thailand,3,0,25,25,25,-,-,20,23,23,-,-,ALL,29,74,46,67,53,47,2,4,,47,16,61,124,2,13,38,53,4,8,61,73,14,1,44,59,43,17,87,50,0,76,126
2025,50,2025/8/29,Round_of_16,Final_Round,Bangkok,Thailand,Japan,Thailand,3,0,25,25,25,-,-,20,23,23,-,-,1,11,25,14,20,18,15,0,3,,15,5,18,38,0,6,16,22,3,3,19,25,3,0,15,18,16,4,26,20,0,19,39
2025,50,2025/8/29,Round_of_16,Final_Round,Bangkok,Thailand,Japan,Thailand,3,0,25,25,25,-,-,20,23,23,-,-,2,8,24,17,24,19,18,1,0,,18,6,19,43,1,3,10,14,0,3,21,24,4,1,17,22,13,7,31,15,0,30,45
2025,50,2025/8/29,Round_of_16,Final_Round,Bangkok,Thailand,Japan,Thailand,3,0,25,25,25,-,-,20,23,23,-,-,3,10,25,15,23,16,14,1,1,,14,5,24,43,1,4,12,17,1,2,21,24,7,0,12,19,14,6,30,15,0,27,42
2025,50,2025/8/29,Round_of_16,Final_Round,Bangkok,Thailand,Thailand,Japan,0,3,20,23,23,-,-,25,25,25,-,-,ALL,21,67,45,74,45,39,5,1,,39,12,73,124,5,25,28,58,1,7,58,66,9,4,52,65,38,10,90,50,3,82,135
2025,50,2025/8/29,Round_of_16,Final_Round,Bangkok,Thailand,Thailand,Japan,0,3,20,23,23,-,-,25,25,25,-,-,1,6,20,14,25,14,12,2,0,,12,3,27,42,2,7,6,15,0,2,18,20,2,3,17,22,13,5,31,16,1,28,45
2025,50,2025/8/29,Round_of_16,Final_Round,Bangkok,Thailand,Thailand,Japan,0,3,20,23,23,-,-,25,25,25,-,-,2,7,24,16,24,15,13,1,1,,13,4,26,43,1,11,8,20,1,2,21,24,5,0,16,21,11,2,28,20,1,24,45
2025,50,2025/8/29,Round_of_16,Final_Round,Bangkok,Thailand,Thailand,Japan,0,3,20,23,23,-,-,25,25,25,-,-,3,8,23,15,25,16,14,2,0,,14,5,20,39,2,7,14,23,0,3,19,22,2,1,19,22,14,3,31,14,1,30,45
2025,51,2025/9/1,Round_of_16,Final_Round,Bangkok,Thailand,USA,Canada,3,0,25,25,25,-,-,18,21,21,-,-,ALL,30,74,45,61,56,42,11,3,,42,12,47,101,11,10,23,44,3,3,67,73,14,4,34,52,44,4,64,22,1,78,101
2025,51,2025/9/1,Round_of_16,Final_Round,Bangkok,Thailand,USA,Canada,3,0,25,25,25,-,-,18,21,21,-,-,1,12,25,13,18,17,9,7,1,,9,3,16,28,7,4,8,19,1,0,23,24,5,2,8,15,15,0,21,6,0,23,29
2025,51,2025/9/1,Round_of_16,Final_Round,Bangkok,Thailand,USA,Canada,3,0,25,25,25,-,-,18,21,21,-,-,2,6,24,19,22,19,16,3,0,,16,4,20,40,3,5,8,16,0,1,24,25,6,0,11,17,16,2,26,12,1,27,40
2025,51,2025/9/1,Round_of_16,Final_Round,Bangkok,Thailand,USA,Canada,3,0,25,25,25,-,-,18,21,21,-,-,3,12,25,13,21,20,17,1,2,,17,5,11,33,1,1,7,9,2,2,20,24,3,2,15,20,13,2,17,4,0,28,32
2025,51,2025/9/1,Round_of_16,Final_Round,Bangkok,Thailand,Canada,USA,0,3,18,21,21,-,-,25,25,25,-,-,ALL,16,61,44,74,48,38,6,4,,38,18,48,104,6,19,20,45,4,10,48,62,9,3,58,70,38,5,53,9,2,94,105
