Season,Match,Y/M/D,Pool,Week,City,Country,Team,VS_Team,SET_Won,SET_Lost,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,Service points won,Service,Receiver points won,Receiver,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,DIG_Digs,DIG_Errors,DIG_Total,SET_Point,SET_Errors,SET_Attempts,SET_Total
2025,11,2025/9/14,A,Preliminary ,Pasay City,Philippines,Iran,Egypt,1,3,17,25,23,20,-,25,16,25,25,-,ALL,24 ,86,61,90,59,45,10,4,-,45,13,20,78,10,25,10,45,4,14,68,86,19,8,42,69,6,18,45,41,1,40,82
2025,11,2025/9/14,A,Preliminary ,Pasay City,Philippines,Iran,Egypt,1,3,17,25,23,20,-,25,16,25,25,-,1,4 ,18,13,24,13,11,2,0,-,11,5,7,23,2,5,3,10,0,4,13,17,9,3,11,23,1,4,10,12,1,11,24
2025,11,2025/9/14,A,Preliminary ,Pasay City,Philippines,Iran,Egypt,1,3,17,25,23,20,-,25,16,25,25,-,2,10 ,24,15,17,19,12,5,2,-,12,1,3,16,5,4,4,13,2,5,18,25,2,1,7,10,2,4,13,4,0,12,16
2025,11,2025/9/14,A,Preliminary ,Pasay City,Philippines,Iran,Egypt,1,3,17,25,23,20,-,25,16,25,25,-,3,7 ,24,16,24,16,13,2,1,-,13,1,7,21,2,8,3,13,1,2,20,23,3,4,12,19,3,6,15,13,0,9,22
2025,11,2025/9/14,A,Preliminary ,Pasay City,Philippines,Iran,Egypt,1,3,17,25,23,20,-,25,16,25,25,-,4,3 ,20,17,25,11,9,1,1,-,9,6,3,18,1,8,0,9,1,3,17,21,5,0,12,17,0,4,7,12,0,8,20
2025,11,2025/9/14,A,Preliminary ,Pasay City,Philippines,Egypt,Iran,3,1,25,16,25,25,-,17,25,23,20,-,ALL,29 ,90,62,86,67,52,7,8,-,52,13,26,91,7,17,13,37,8,21,61,90,21,4,46,71,13,11,33,36,0,53,89
2025,11,2025/9/14,A,Preliminary ,Pasay City,Philippines,Egypt,Iran,3,1,25,16,25,25,-,17,25,23,20,-,1,11 ,24,14,18,16,11,2,3,-,11,3,4,18,2,3,7,12,3,2,20,25,5,0,7,12,1,5,9,8,0,8,16
2025,11,2025/9/14,A,Preliminary ,Pasay City,Philippines,Egypt,Iran,3,1,25,16,25,25,-,17,25,23,20,-,2,2 ,17,14,24,11,9,1,1,-,9,5,10,24,1,9,2,12,1,6,9,16,6,2,12,20,3,1,7,6,0,18,24
2025,11,2025/9/14,A,Preliminary ,Pasay City,Philippines,Egypt,Iran,3,1,25,16,25,25,-,17,25,23,20,-,3,8 ,24,17,24,22,17,1,4,-,17,2,9,28,1,4,2,7,4,6,15,25,6,1,14,21,7,3,11,12,0,16,28
2025,11,2025/9/14,A,Preliminary ,Pasay City,Philippines,Egypt,Iran,3,1,25,16,25,25,-,17,25,23,20,-,4,8 ,25,17,20,18,15,3,0,-,15,3,3,21,3,1,2,6,0,7,17,24,4,1,13,18,2,2,6,10,0,11,21
2025,12,2025/9/14,F,Preliminary ,Quezon City,Philippines,Ukraine,Belgium,0,3,16,17,22,-,-,25,25,25,-,-,ALL,13 ,57,42,73,40,31,5,4,-,31,13,39,83,5,19,21,45,4,12,41,57,15,6,43,64,14,11,45,23,2,61,86
2025,12,2025/9/14,F,Preliminary ,Quezon City,Philippines,Ukraine,Belgium,0,3,16,17,22,-,-,25,25,25,-,-,1,4 ,17,12,24,13,9,2,2,-,9,5,14,28,2,6,2,10,2,3,12,17,4,3,14,21,7,3,17,7,1,22,30
2025,12,2025/9/14,F,Preliminary ,Quezon City,Philippines,Ukraine,Belgium,0,3,16,17,22,-,-,25,25,25,-,-,2,3 ,17,14,25,14,12,1,1,-,12,4,14,30,1,6,7,14,1,5,11,17,7,2,15,24,4,3,13,9,1,20,30
2025,12,2025/9/14,F,Preliminary ,Quezon City,Philippines,Ukraine,Belgium,0,3,16,17,22,-,-,25,25,25,-,-,3,6 ,23,16,24,13,10,2,1,-,10,4,11,25,2,7,12,21,1,4,18,23,4,1,14,19,3,5,15,7,0,19,26
2025,12,2025/9/14,F,Preliminary ,Quezon City,Philippines,Belgium,Ukraine,3,0,25,25,25,-,-,16,17,22,-,-,ALL,31 ,73,44,57,56,40,10,6,-,40,8,39,87,10,15,20,45,6,9,58,73,5,4,36,45,28,10,62,23,1,64,88
2025,12,2025/9/14,F,Preliminary ,Quezon City,Philippines,Belgium,Ukraine,3,0,25,25,25,-,-,16,17,22,-,-,1,12 ,24,13,17,20,12,5,3,-,12,2,10,24,5,4,8,17,3,3,18,24,1,2,11,14,9,2,17,4,0,21,25
2025,12,2025/9/14,F,Preliminary ,Quezon City,Philippines,Belgium,Ukraine,3,0,25,25,25,-,-,16,17,22,-,-,2,11 ,25,14,17,19,13,4,2,-,13,1,12,26,4,5,6,15,2,1,22,25,1,1,10,12,9,5,22,7,1,18,26
2025,12,2025/9/14,F,Preliminary ,Quezon City,Philippines,Belgium,Ukraine,3,0,25,25,25,-,-,16,17,22,-,-,3,8 ,24,17,23,17,15,1,1,-,15,5,17,37,1,6,6,13,1,5,18,24,3,1,15,19,10,3,23,12,0,25,37
2025,13,2025/9/14,H,Preliminary ,Pasay City,Philippines,Serbia,Czechia,0,3,22,23,20,-,-,25,25,25,-,-,ALL,18 ,67,47,73,48,43,5,0,-,43,13,32,88,5,15,12,32,0,12,55,67,12,4,46,62,22,13,50,32,0,52,84
2025,13,2025/9/14,H,Preliminary ,Pasay City,Philippines,Serbia,Czechia,0,3,22,23,20,-,-,25,25,25,-,-,1,8 ,23,14,24,17,15,2,0,-,15,3,11,29,2,6,6,14,0,6,17,23,6,2,12,20,9,4,19,11,0,18,29
2025,13,2025/9/14,H,Preliminary ,Pasay City,Philippines,Serbia,Czechia,0,3,22,23,20,-,-,25,25,25,-,-,2,5 ,23,18,25,16,14,2,0,-,14,5,8,27,2,5,4,11,0,3,20,23,4,1,16,21,4,5,14,9,0,15,24
2025,13,2025/9/14,H,Preliminary ,Pasay City,Philippines,Serbia,Czechia,0,3,22,23,20,-,-,25,25,25,-,-,3,5 ,21,15,24,15,14,1,0,-,14,5,13,32,1,4,2,7,0,3,18,21,2,1,18,21,9,4,17,12,0,19,31
2025,13,2025/9/14,H,Preliminary ,Pasay City,Philippines,Czechia,Serbia,3,0,25,25,25,-,-,22,23,20,-,-,ALL,26 ,73,49,67,52,45,3,4,-,45,11,31,87,3,10,11,24,4,11,58,73,14,0,41,55,26,13,55,21,0,64,85
2025,13,2025/9/14,H,Preliminary ,Pasay City,Philippines,Czechia,Serbia,3,0,25,25,25,-,-,22,23,20,-,-,1,10 ,24,15,23,16,13,1,2,-,13,3,15,31,1,5,4,10,2,4,18,24,5,0,12,17,8,6,20,7,0,23,30
2025,13,2025/9/14,H,Preliminary ,Pasay City,Philippines,Czechia,Serbia,3,0,25,25,25,-,-,22,23,20,-,-,2,7 ,25,18,23,18,16,1,1,-,16,5,11,32,1,1,2,4,1,4,20,25,7,0,13,20,10,5,19,6,0,24,30
2025,13,2025/9/14,H,Preliminary ,Pasay City,Philippines,Czechia,Serbia,3,0,25,25,25,-,-,22,23,20,-,-,3,9 ,24,16,21,18,16,1,1,-,16,3,5,24,1,4,5,10,1,3,20,24,2,0,16,18,8,2,16,8,0,17,25
2025,14,2025/9/14,C,Preliminary ,Quezon City,Philippines,France,Korea,3,0,25,25,25,-,-,12,18,16,-,-,ALL,35 ,74,40,47,55,35,10,10,-,35,5,20,60,10,7,11,28,10,11,52,73,10,0,27,37,21,9,39,27,0,38,65
2025,14,2025/9/14,C,Preliminary ,Quezon City,Philippines,France,Korea,3,0,25,25,25,-,-,12,18,16,-,-,1,14 ,25,11,12,21,12,6,3,-,12,0,6,18,6,1,3,10,3,6,15,24,3,0,8,11,6,1,8,10,0,8,18
2025,14,2025/9/14,C,Preliminary ,Quezon City,Philippines,France,Korea,3,0,25,25,25,-,-,12,18,16,-,-,2,10 ,24,15,19,19,12,3,4,-,12,1,10,23,3,3,3,9,4,5,16,25,4,0,9,13,8,4,16,10,0,15,25
2025,14,2025/9/14,C,Preliminary ,Quezon City,Philippines,France,Korea,3,0,25,25,25,-,-,12,18,16,-,-,3,11 ,25,14,16,15,11,1,3,-,11,4,4,19,1,3,5,9,3,0,21,24,3,0,10,13,7,4,15,7,0,15,22
2025,14,2025/9/14,C,Preliminary ,Quezon City,Philippines,Korea,France,0,3,12,18,16,-,-,25,25,25,-,-,ALL,7 ,47,39,74,32,28,4,0,-,28,18,27,73,4,11,7,22,0,11,37,48,12,10,40,62,13,14,42,24,1,48,73
2025,14,2025/9/14,C,Preliminary ,Quezon City,Philippines,Korea,France,0,3,12,18,16,-,-,25,25,25,-,-,1,1 ,12,11,25,6,6,0,0,-,6,8,6,20,0,5,2,7,0,2,11,13,4,3,11,18,3,4,11,6,0,14,20
2025,14,2025/9/14,C,Preliminary ,Quezon City,Philippines,Korea,France,0,3,12,18,16,-,-,25,25,25,-,-,2,4 ,19,14,24,12,12,0,0,-,12,4,9,25,0,2,3,5,0,5,13,18,6,4,10,20,6,5,17,8,0,17,25
2025,14,2025/9/14,C,Preliminary ,Quezon City,Philippines,Korea,France,0,3,12,18,16,-,-,25,25,25,-,-,3,2 ,16,14,25,14,10,4,0,-,10,6,12,28,4,4,2,10,0,4,13,17,2,3,19,24,4,5,14,10,1,17,28
2025,15,2025/9/14,H,Preliminary ,Pasay City,Philippines,Brazil,China,3,1,19,25,25,25,-,25,23,22,21,-,ALL,31 ,93,63,92,72,62,9,1,-,62,22,53,137,9,25,23,57,1,15,77,93,15,5,62,82,38,10,75,69,2,63,134
2025,15,2025/9/14,H,Preliminary ,Pasay City,Philippines,Brazil,China,3,1,19,25,25,25,-,25,23,22,21,-,1,5 ,20,14,24,16,12,3,1,-,12,2,13,27,3,7,3,13,1,3,15,19,7,2,13,22,4,3,10,16,1,10,27
2025,15,2025/9/14,H,Preliminary ,Pasay City,Philippines,Brazil,China,3,1,19,25,25,25,-,25,23,22,21,-,2,9 ,24,16,24,18,16,2,0,-,16,7,13,36,2,5,5,12,0,6,19,25,2,1,18,21,10,1,16,13,1,20,34
2025,15,2025/9/14,H,Preliminary ,Pasay City,Philippines,Brazil,China,3,1,19,25,25,25,-,25,23,22,21,-,3,9 ,25,16,22,19,16,3,0,-,16,6,10,32,3,7,3,13,0,4,20,24,2,0,20,22,9,4,20,21,0,11,32
2025,15,2025/9/14,H,Preliminary ,Pasay City,Philippines,Brazil,China,3,1,19,25,25,25,-,25,23,22,21,-,4,8 ,24,17,22,19,18,1,0,-,18,7,17,42,1,6,12,19,0,2,23,25,4,2,11,17,15,2,29,19,0,22,41
2025,15,2025/9/14,H,Preliminary ,Pasay City,Philippines,China,Brazil,1,3,25,23,22,21,-,19,25,25,25,-,ALL,29 ,92,62,93,57,44,8,5,-,44,14,47,105,8,19,25,52,5,10,77,92,8,1,68,77,15,20,71,20,2,87,109
2025,15,2025/9/14,H,Preliminary ,Pasay City,Philippines,China,Brazil,1,3,25,23,22,21,-,19,25,25,25,-,1,10 ,24,15,20,17,15,0,2,-,15,3,5,23,0,2,5,7,2,3,20,25,2,1,13,16,4,2,14,5,0,18,23
2025,15,2025/9/14,H,Preliminary ,Pasay City,Philippines,China,Brazil,1,3,25,23,22,21,-,19,25,25,25,-,2,8 ,24,15,24,11,7,3,1,-,7,4,14,25,3,6,4,13,1,2,20,23,3,0,16,19,2,4,15,5,1,22,28
2025,15,2025/9/14,H,Preliminary ,Pasay City,Philippines,China,Brazil,1,3,25,23,22,21,-,19,25,25,25,-,3,6 ,22,16,25,14,12,2,0,-,12,5,11,28,2,5,4,11,0,1,22,23,1,0,18,19,3,8,21,4,0,23,27
2025,15,2025/9/14,H,Preliminary ,Pasay City,Philippines,China,Brazil,1,3,25,23,22,21,-,19,25,25,25,-,4,5 ,22,16,24,15,10,3,2,-,10,2,17,29,3,6,12,21,2,4,15,21,2,0,21,23,6,6,21,6,1,24,31
2025,16,2025/9/14,F,Preliminary ,Quezon City,Philippines,Italy,Algeria,3,0,25,25,25,-,-,13,22,17,-,-,ALL,34 ,74,41,53,54,39,8,7,-,39,7,18,64,8,20,6,34,7,11,55,73,4,0,36,40,14,4,31,27,0,38,65
2025,16,2025/9/14,F,Preliminary ,Quezon City,Philippines,Italy,Algeria,3,0,25,25,25,-,-,13,22,17,-,-,1,13 ,25,12,13,18,13,2,3,-,13,0,6,19,2,7,3,12,3,3,18,24,0,0,9,9,7,0,11,5,0,15,20
2025,16,2025/9/14,F,Preliminary ,Quezon City,Philippines,Italy,Algeria,3,0,25,25,25,-,-,13,22,17,-,-,2,10 ,24,15,23,18,9,5,4,-,9,4,8,21,5,7,1,13,4,4,17,25,1,0,16,17,2,3,8,9,0,11,20
2025,16,2025/9/14,F,Preliminary ,Quezon City,Philippines,Italy,Algeria,3,0,25,25,25,-,-,13,22,17,-,-,3,11 ,25,14,17,18,17,1,0,-,17,3,4,24,1,6,2,9,0,4,20,24,3,0,11,14,5,1,12,13,0,12,25
2025,16,2025/9/14,F,Preliminary ,Quezon City,Philippines,Algeria,Italy,0,3,13,22,17,-,-,25,25,25,-,-,ALL,12 ,53,40,74,35,32,3,0,-,32,14,23,69,3,8,12,23,0,14,40,54,13,7,42,62,8,12,30,6,0,64,70
2025,16,2025/9/14,F,Preliminary ,Quezon City,Philippines,Algeria,Italy,0,3,13,22,17,-,-,25,25,25,-,-,1,1 ,13,12,25,9,9,0,0,-,9,3,8,20,0,3,4,7,0,5,9,14,3,3,15,21,0,4,9,2,0,19,21
2025,16,2025/9/14,F,Preliminary ,Quezon City,Philippines,Algeria,Italy,0,3,13,22,17,-,-,25,25,25,-,-,2,8 ,23,14,24,14,13,1,0,-,13,7,6,26,1,1,5,7,0,5,17,22,2,4,15,21,7,1,11,4,0,23,27
2025,16,2025/9/14,F,Preliminary ,Quezon City,Philippines,Algeria,Italy,0,3,13,22,17,-,-,25,25,25,-,-,3,3 ,17,14,25,12,10,2,0,-,10,4,9,23,2,4,3,9,0,4,14,18,8,0,12,20,1,7,10,0,0,22,22
2025,17,2025/9/15,D,Preliminary ,Pasay City,Philippines,Cuba,Colombia,3,0,25,25,25,-,-,22,21,20,-,-,ALL,28 ,74,47,64,53,43,7,3,-,43,9,24,76,7,18,13,38,3,18,52,73,11,3,39,53,8,9,41,28,2,48,78
2025,17,2025/9/15,D,Preliminary ,Pasay City,Philippines,Cuba,Colombia,3,0,25,25,25,-,-,22,21,20,-,-,1,8 ,25,17,22,19,16,2,1,-,16,4,8,28,2,4,5,11,1,5,18,24,5,2,12,19,2,5,17,10,1,17,28
2025,17,2025/9/15,D,Preliminary ,Pasay City,Philippines,Cuba,Colombia,3,0,25,25,25,-,-,22,21,20,-,-,2,10 ,24,15,22,20,15,4,1,-,15,1,7,23,4,6,5,15,1,5,19,25,1,1,15,17,4,4,15,9,1,15,25
2025,17,2025/9/15,D,Preliminary ,Pasay City,Philippines,Cuba,Colombia,3,0,25,25,25,-,-,22,21,20,-,-,3,10 ,25,15,20,14,12,1,1,-,12,4,9,25,1,8,3,12,1,8,15,24,5,0,12,17,2,0,9,9,0,16,25
2025,17,2025/9/15,D,Preliminary ,Pasay City,Philippines,Colombia,Cuba,0,3,22,21,20,-,-,25,25,25,-,-,ALL,17 ,64,46,74,40,31,6,3,-,31,15,29,75,6,14,13,33,3,12,50,65,17,3,35,55,11,26,52,26,0,49,75
2025,17,2025/9/15,D,Preliminary ,Pasay City,Philippines,Colombia,Cuba,0,3,22,21,20,-,-,25,25,25,-,-,1,5 ,22,17,25,16,10,4,2,-,10,3,11,24,4,4,5,13,2,4,17,23,5,1,13,19,5,9,17,9,0,16,25
2025,17,2025/9/15,D,Preliminary ,Pasay City,Philippines,Colombia,Cuba,0,3,22,21,20,-,-,25,25,25,-,-,2,7 ,22,14,24,14,13,0,1,-,13,4,11,28,0,5,3,8,1,4,16,21,5,1,14,20,4,10,20,10,0,18,28
2025,17,2025/9/15,D,Preliminary ,Pasay City,Philippines,Colombia,Cuba,0,3,22,21,20,-,-,25,25,25,-,-,3,5 ,20,15,25,10,8,2,0,-,8,8,7,23,2,5,5,12,0,4,17,21,7,1,8,16,2,7,15,7,0,15,22
2025,18,2025/9/15,G,Preliminary ,Quezon City,Philippines,Türkiye,Libya,3,1,25,23,25,25,-,18,25,14,16,-,ALL,43 ,97,55,74,73,52,9,12,-,52,13,38,103,9,16,22,47,12,19,66,97,12,1,48,61,33,14,62,40,1,59,100
2025,18,2025/9/15,G,Preliminary ,Quezon City,Philippines,Türkiye,Libya,3,1,25,23,25,25,-,18,25,14,16,-,1,10 ,24,15,19,18,11,2,5,-,11,3,8,22,2,7,5,14,5,3,17,25,3,0,10,13,8,3,13,8,0,14,22
2025,18,2025/9/15,G,Preliminary ,Quezon City,Philippines,Türkiye,Libya,3,1,25,23,25,25,-,18,25,14,16,-,2,9 ,24,14,24,17,13,1,3,-,13,6,11,30,1,6,7,14,3,5,15,23,4,0,17,21,6,6,15,7,0,21,28
2025,18,2025/9/15,G,Preliminary ,Quezon City,Philippines,Türkiye,Libya,3,1,25,23,25,25,-,18,25,14,16,-,3,13 ,24,12,15,20,15,4,1,-,15,2,5,22,4,2,3,9,1,5,19,25,3,1,9,13,8,2,13,11,1,8,20
2025,18,2025/9/15,G,Preliminary ,Quezon City,Philippines,Türkiye,Libya,3,1,25,23,25,25,-,18,25,14,16,-,4,11 ,25,14,16,18,13,2,3,-,13,2,14,29,2,1,7,10,3,6,15,24,2,0,12,14,11,3,21,14,0,16,30
2025,18,2025/9/15,G,Preliminary ,Quezon City,Philippines,Libya,Türkiye,1,3,18,25,14,16,-,25,23,25,25,-,ALL,19 ,74,54,97,48,38,9,1,-,38,18,38,94,9,16,17,42,1,13,60,74,6,12,60,78,24,12,59,25,3,70,98
2025,18,2025/9/15,G,Preliminary ,Quezon City,Philippines,Libya,Türkiye,1,3,18,25,14,16,-,25,23,25,25,-,1,4 ,19,14,24,13,11,2,0,-,11,3,10,24,2,4,3,9,0,5,13,18,1,5,16,22,6,1,12,9,1,15,25
2025,18,2025/9/15,G,Preliminary ,Quezon City,Philippines,Libya,Türkiye,1,3,18,25,14,16,-,25,23,25,25,-,2,10 ,24,15,24,18,14,4,0,-,14,3,8,25,4,4,5,13,0,4,21,25,2,3,13,18,6,2,15,6,0,19,25
2025,18,2025/9/15,G,Preliminary ,Quezon City,Philippines,Libya,Türkiye,1,3,18,25,14,16,-,25,23,25,25,-,3,3 ,15,11,24,8,5,2,1,-,5,8,7,20,2,4,2,8,1,1,12,14,2,1,17,20,4,5,11,3,0,18,21
2025,18,2025/9/15,G,Preliminary ,Quezon City,Philippines,Libya,Türkiye,1,3,18,25,14,16,-,25,23,25,25,-,4,2 ,16,14,25,9,8,1,0,-,8,4,13,25,1,4,7,12,0,3,14,17,1,3,14,18,8,4,21,7,2,18,27
2025,19,2025/9/15,E,Preliminary ,Pasay City,Philippines,Germany,Chile,3,0,25,25,25,-,-,17,23,21,-,-,ALL,21 ,73,54,63,57,50,5,2,-,50,4,33,87,5,21,15,41,2,13,59,74,11,1,40,52,26,8,45,31,1,51,83
2025,19,2025/9/15,E,Preliminary ,Pasay City,Philippines,Germany,Chile,3,0,25,25,25,-,-,17,23,21,-,-,1,8 ,24,17,18,16,15,1,0,-,15,0,9,24,1,7,4,12,0,5,20,25,2,1,10,13,8,2,13,6,0,15,21
2025,19,2025/9/15,E,Preliminary ,Pasay City,Philippines,Germany,Chile,3,0,25,25,25,-,-,17,23,21,-,-,2,7 ,25,18,23,21,19,1,1,-,19,2,14,35,1,8,8,17,1,3,20,24,4,0,17,21,9,4,18,14,0,19,33
2025,19,2025/9/15,E,Preliminary ,Pasay City,Philippines,Germany,Chile,3,0,25,25,25,-,-,17,23,21,-,-,3,6 ,24,19,22,20,16,3,1,-,16,2,10,28,3,6,3,12,1,5,19,25,5,0,13,18,9,2,14,11,1,17,29
2025,19,2025/9/15,E,Preliminary ,Pasay City,Philippines,Chile,Germany,0,3,17,23,21,-,-,25,25,25,-,-,ALL,9 ,63,52,73,46,41,4,1,-,41,11,29,81,4,16,14,34,1,10,51,62,16,2,43,61,23,10,45,33,0,48,81
2025,19,2025/9/15,E,Preliminary ,Pasay City,Philippines,Chile,Germany,0,3,17,23,21,-,-,25,25,25,-,-,1,1 ,18,16,24,12,11,0,1,-,11,4,8,23,0,4,4,8,1,4,12,17,4,0,16,20,5,3,11,9,0,13,22
2025,19,2025/9/15,E,Preliminary ,Pasay City,Philippines,Chile,Germany,0,3,17,23,21,-,-,25,25,25,-,-,2,5 ,23,18,25,19,17,2,0,-,17,2,13,32,2,6,7,15,0,3,21,24,3,1,17,21,12,5,21,12,0,20,32
2025,19,2025/9/15,E,Preliminary ,Pasay City,Philippines,Chile,Germany,0,3,17,23,21,-,-,25,25,25,-,-,3,3 ,22,18,24,15,13,2,0,-,13,5,8,26,2,6,3,11,0,3,18,21,9,1,10,20,6,2,13,12,0,15,27
2025,20,2025/9/15,G,Preliminary ,Quezon City,Philippines,Japan,Canada,0,3,20,23,22,-,-,25,25,25,-,-,ALL,18 ,66,47,74,42,33,2,7,-,33,18,26,77,2,16,12,30,7,13,46,66,7,3,45,55,18,13,44,20,0,58,78
2025,20,2025/9/15,G,Preliminary ,Quezon City,Philippines,Japan,Canada,0,3,20,23,22,-,-,25,25,25,-,-,1,6 ,21,14,24,12,8,1,3,-,8,9,7,24,1,4,4,9,3,4,13,20,3,1,14,18,6,3,14,5,0,20,25
2025,20,2025/9/15,G,Preliminary ,Quezon City,Philippines,Japan,Canada,0,3,20,23,22,-,-,25,25,25,-,-,2,6 ,22,17,26,11,7,1,3,-,7,4,13,24,1,7,6,14,3,6,15,24,1,0,14,15,6,3,15,7,0,19,26
2025,20,2025/9/15,G,Preliminary ,Quezon City,Philippines,Japan,Canada,0,3,20,23,22,-,-,25,25,25,-,-,3,6 ,23,16,24,19,18,0,1,-,18,5,6,29,0,5,2,7,1,3,18,22,3,2,17,22,6,7,15,8,0,19,27
2025,20,2025/9/15,G,Preliminary ,Quezon City,Philippines,Canada,Japan,3,0,25,25,25,-,-,20,23,22,-,-,ALL,27 ,74,48,66,53,40,10,3,-,40,6,24,70,10,12,15,37,3,19,52,74,14,7,32,53,16,16,51,24,0,48,72
2025,20,2025/9/15,G,Preliminary ,Quezon City,Philippines,Canada,Japan,3,0,25,25,25,-,-,20,23,22,-,-,1,10 ,24,15,21,17,10,6,1,-,10,2,9,21,6,2,4,12,1,7,17,25,7,3,6,16,5,5,16,8,0,14,22
2025,20,2025/9/15,G,Preliminary ,Quezon City,Philippines,Canada,Japan,3,0,25,25,25,-,-,20,23,22,-,-,2,9 ,26,16,22,19,15,4,0,-,15,4,10,29,4,2,8,14,0,9,15,24,3,3,12,18,10,4,21,10,0,19,29
2025,20,2025/9/15,G,Preliminary ,Quezon City,Philippines,Canada,Japan,3,0,25,25,25,-,-,20,23,22,-,-,3,8 ,24,17,23,17,15,0,2,-,15,0,5,20,0,8,3,11,2,3,20,25,4,1,14,19,1,7,14,6,0,15,21
2025,21,2025/9/15,E,Preliminary ,Pasay City,Philippines,Slovenia,Bulgaria,2,3,19,14,25,25,13,25,25,18,23,15,ALL,28 ,97,68,105,65,52,9,4,-,52,19,39,110,9,23,22,54,4,17,76,97,16,11,55,82,27,14,59,48,1,59,108
2025,21,2025/9/15,E,Preliminary ,Pasay City,Philippines,Slovenia,Bulgaria,2,3,19,14,25,25,13,25,25,18,23,15,1,3 ,20,16,24,13,12,1,0,-,12,5,8,25,1,6,4,11,0,7,12,19,5,1,14,20,7,2,10,13,0,13,26
2025,21,2025/9/15,E,Preliminary ,Pasay City,Philippines,Slovenia,Bulgaria,2,3,19,14,25,25,13,25,25,18,23,15,2,4 ,14,10,25,10,8,2,0,-,8,8,9,25,2,4,2,8,0,2,13,15,3,3,14,20,3,5,14,13,0,12,25
2025,21,2025/9/15,E,Preliminary ,Pasay City,Philippines,Slovenia,Bulgaria,2,3,19,14,25,25,13,25,25,18,23,15,3,8 ,25,17,18,18,14,3,1,-,14,1,5,20,3,4,6,13,1,4,19,24,3,1,11,15,4,3,9,11,0,8,19
2025,21,2025/9/15,E,Preliminary ,Pasay City,Philippines,Slovenia,Bulgaria,2,3,19,14,25,25,13,25,25,18,23,15,4,9 ,24,16,24,17,13,2,2,-,13,4,10,27,2,3,7,12,2,3,20,25,4,4,10,18,8,1,17,9,1,17,27
2025,21,2025/9/15,E,Preliminary ,Pasay City,Philippines,Slovenia,Bulgaria,2,3,19,14,25,25,13,25,25,18,23,15,5,4 ,14,9,14,7,5,1,1,-,5,1,7,13,1,6,3,10,1,1,12,14,1,2,6,9,5,3,9,2,0,9,11
2025,21,2025/9/15,E,Preliminary ,Pasay City,Philippines,Bulgaria,Slovenia,3,2,25,25,18,23,15,19,14,25,25,13,ALL,37 ,105,69,97,80,56,13,11,-,56,16,43,115,13,17,14,44,11,23,71,105,23,4,53,80,24,14,65,37,1,78,116
2025,21,2025/9/15,E,Preliminary ,Pasay City,Philippines,Bulgaria,Slovenia,3,2,25,25,18,23,15,19,14,25,25,13,1,8 ,24,17,20,17,12,4,1,-,12,1,9,22,4,3,1,8,1,5,19,25,5,0,7,12,8,4,17,8,1,14,23
2025,21,2025/9/15,E,Preliminary ,Pasay City,Philippines,Bulgaria,Slovenia,3,2,25,25,18,23,15,19,14,25,25,13,2,15 ,25,10,14,21,12,6,3,-,12,2,6,20,6,4,3,13,3,4,17,24,4,0,9,13,3,1,9,10,0,11,21
2025,21,2025/9/15,E,Preliminary ,Pasay City,Philippines,Bulgaria,Slovenia,3,2,25,25,18,23,15,19,14,25,25,13,3,1 ,18,17,25,14,12,1,1,-,12,6,8,26,1,4,2,7,1,4,14,19,3,1,16,20,4,4,14,8,0,18,26
2025,21,2025/9/15,E,Preliminary ,Pasay City,Philippines,Bulgaria,Slovenia,3,2,25,25,18,23,15,19,14,25,25,13,4,8 ,24,15,24,16,11,1,4,-,11,5,14,30,1,3,5,9,4,5,14,23,7,2,13,22,5,4,16,6,0,22,28
2025,21,2025/9/15,E,Preliminary ,Pasay City,Philippines,Bulgaria,Slovenia,3,2,25,25,18,23,15,19,14,25,25,13,5,5 ,14,10,14,12,9,1,2,-,9,2,6,17,1,3,3,7,2,5,7,14,4,1,8,13,4,1,9,5,0,13,18
2025,22,2025/9/15,B,Preliminary ,Quezon City,Philippines,Netherlands,Romania,3,0,25,26,26,-,-,23,24,24,-,-,ALL,28 ,75,49,73,52,33,9,10,-,33,15,27,75,9,11,18,38,10,14,51,75,17,4,33,54,14,11,44,15,1,62,78
2025,22,2025/9/15,B,Preliminary ,Quezon City,Philippines,Netherlands,Romania,3,0,25,26,26,-,-,23,24,24,-,-,1,9 ,24,16,24,16,12,3,1,-,12,6,10,28,3,3,7,13,1,6,17,24,9,0,9,18,8,2,15,8,0,21,29
2025,22,2025/9/15,B,Preliminary ,Quezon City,Philippines,Netherlands,Romania,3,0,25,26,26,-,-,23,24,24,-,-,2,10 ,26,16,24,20,11,3,6,-,11,5,6,22,3,3,4,10,6,3,17,26,4,2,12,18,3,5,13,3,0,19,22
